,user_id,tweet_id,time,location,polarity,subjectivity,text, hashtags
59,2474045003,759349287935418368,2016-07-30 07:25,"Manchester, England",0.5,0.5, if you compare it with ukipfirst100days nonsense that  churned out then I think it's perfectly believable..  ,#C4 #Brexit #LeaveEU
60,495239923,759346700800651264,2016-07-30 07:15,"Huddersfield, England",0.0,0.0,Well said Dan - Shut up all you Remoaners!      telegraph.co.  … via ,#brexit #voteleave #EUreferendum #remain
61,379851447,759345015747383296,2016-07-30 07:08,London UK,0.0,0.0,Brexit could save 'THOUSANDS of animals' from halal slaughterhouses abroad     ,#EU #brexit #referendum #voteleave
62,720098948736790528,759344516147150848,2016-07-30 07:06,"Norwich, England",0.0,0.0,Majority of Scots back staying in a Brexit Britain !  tain-eu-scotland-idUKKCN1092OI …      pic.twitter.,#EUref #Brexit #leave #LeaveEU #britain
63,379851447,759344510535143424,2016-07-30 07:06,London UK,0.0,0.0,Continuing the project.     brexit FB page:  pic.twitter.,#EU #brexit #referendum #voteleave
64,33682233,759342044628353024,2016-07-30 06:57,✰нєятƒσя∂ѕнιяє✰ᴇɴɢʟᴀɴᴅ ✰❶❾❼❸✰,0.0,0.0,We Are The 52% We won't be marching cos we won but never fear 'We Are Still Here'    ,#Voteleave #Brexit #marchforeurope #FCUKtheEU
65,3429568685,759334970271948800,2016-07-30 06:28,,0.25,0.25, Whats happened to Paddy Pantsdown's More United and their plan for a second referendum.Not heard a thing since the launch ,#Brexit #VoteLeave
66,15748766,759333701830504448,2016-07-30 06:23,"Beaconsfield, England",0.0,0.0, oh no they won't!   Scots DO want to remain part of the UK  via ,#VoteLeave #Brexit #UK
67,3429568685,759332673366200320,2016-07-30 06:19,,-0.25,0.25, priority must be  they are friends and trading partners. We must not return to the past with border controls ,#Brexit #Ireland #VoteLeave
68,19644086,759320560388214784,2016-07-30 05:31,North London,0.0,0.0, xit-boom-27-countries-want-trade-deals-with-britain…  boom! 27 countries want trade deals with us!    pic.twitter.,#Brexit #VoteLeave #borisjohnson
69,2825837099,759319142197592064,2016-07-30 05:26,London,0.0,0.0,The ‘paranoid style’ in politics:     ,#Trump #Brexit #VoteLeave #Hofstadter
70,33682233,759316118121041920,2016-07-30 05:14,✰нєятƒσя∂ѕнιяє✰ᴇɴɢʟᴀɴᴅ ✰❶❾❼❸✰,0.0,0.0,We are the 52%  means      .,#Brexit #Brexit #voteleave #marchforeurope #Democracy #FCUKtheEU
