,tweet_id,user_id,time,geo,location,text,hashtags
2209,762764669526433792,1092378031,2016-08-08 17:37,,Australia,Why the romance of Brexit bloomed in Philip Larkin’s industrial suburbia | Amit Chaudhuri ,
2210,762763060356481024,252479100,2016-08-08 17:30,,London,"How the ""othering"" of The North and The Poor led to blaming them (wrongly) for brexit  theguardian.  …",#brexit
2211,762761112123215872,58445729,2016-08-08 17:23,,,"UK could clinch trade deal with EU within two years, says former EU Ambassador to  , Roderick Abbott  Brexit",#Brexit
2212,762758885706985472,367084494,2016-08-08 17:14,,Derbyshire,"Deeply disappointing bbc documentary on Brexit apparently it was only about England - no mention of Scotland, N.Ireland or Wales at all.",#bbc #Brexit
2213,762758663765422080,215952307,2016-08-08 17:13,,"Los Angeles, CA", you still crying about Brexit ? X,
2214,762755948721086466,436022845,2016-08-08 17:02,,north east england,"Well done  on excellent Brexit documentary. All the ups and downs relived. Now, back to Rio (not literally, you understand).",
2215,762754789138587648,617782168,2016-08-08 16:58,,,The facts about EU trade policy lost in the Brexit kerfuffle - The Guardian ,
2216,762754731349516288,61752558,2016-08-08 16:57,,"Berlin, Germany",Cushman & Wakefield Report: Berlin real estate market to benefit from Brexit .  state-market-in-berlin-and.html … pic.twitter.,#Berlin #Brexit
2217,762752759657627648,80021045,2016-08-08 16:50,,Kendal, Two recent articles on that theme - Negotiating Brexit & 3 tribes of the referendum at  . What do you think,
2218,762752450453471232,1514071010,2016-08-08 16:48,,Epsom England,shame on you brexit great C4 the Labour Party ran a poor campaign JezWeCan onholiday strongerin ,#brexit #C4 #JezWeCan #onholiday #strongerin
2219,762751370692812802,1231812283,2016-08-08 16:44,,,"However regardless of how you voted, this bbc2 programme is showing the flaws on both sides of the campaign and it's brilliant Brexit",#Brexit
2220,762750751122817025,90399509,2016-08-08 16:42,,,RT  : A Definitive Guide to the Brexit Negotiations UK EU dispute Article50  nitive-guide-to-the-brexit-negotiations?utm_campaign=HBR&utm_source=linkedin&utm_medium=social …,#Brexit #Negotiations #UK #EU #dispute #Article50
2221,762749525371092992,270416438,2016-08-08 16:37,,Planet Earth.,"Until the fake coup, Turkey WAS having new negotiations with the EU. Brexit",#Brexit
2222,762747945808715776,20341446,2016-08-08 16:30,"Norwich, England","London, UK","Currently watching the Brexit programme, and have lost count of the number of times the word “elite” has been said.",
2223,762747117597257728,553955403,2016-08-08 16:27,"London, England",London & Edinburgh,Watching Brexit : The Battle for Britain...  really is superb.,#Brexit
2224,762745453423255552,251084595,2016-08-08 16:21,,Nomadic,Let us not forget what was the most Google'd question on the 24 June WhatIsTheEU Brexit BattleForBritain,#WhatIsTheEU #Brexit #BattleForBritain
2225,762744043617021952,4264297743,2016-08-08 16:15,,,The Brexit vote wasn't democracy in action. It was populist ignorance on a grand scale.  -brexit-vote-wasnt-democracy-in-action-it-was-populist-ignorance-on-a-grand-scale… via ,
2226,762741961010843648,139168617,2016-08-08 16:07,,Gosport UK,"As a young Brexit voter, I won't be made to feel ashamed about voting against a neo-colonial institution  independent.co. ung-brexit-voter-i-wont-be-made-to-feel-ashamed-about-voting-against-a-neo-colonial-a7178451.html …",
2227,762740914901159936,72893488,2016-08-08 16:02,"Barnet, London",London ,"Tuning in now for  Brexit : Battle for Britain. Mainly for the Michael Gove ""leaked Queen backs Brexit story to the Sun""",#Brexit
2228,762738000312799233,133468187,2016-08-08 15:51,,"santiago, chile",Rejection of experts spreads from Brexit to climate change with Clexit  theguardian. imate-consensus-97-per- …,#Clexit
2229,762735614353629188,82109690,2016-08-08 15:41,,"Isles of Scilly, UK",Over half of UK public want stronger environmental protection laws post- Brexit - are you listening UK government?  businessgreen.  …,
2230,762734530356711425,222198153,2016-08-08 15:37,,Lancashire,What was that dispatches Scaremongering over nothing to do with Brexit . Sad excuse to talk about North Korea.Not good enough ,#dispatches #Brexit
2231,762732378838044672,4068785426,2016-08-08 15:29,,,Brexit data flow confusion prompts datacentre project slowdown ,
2232,762729988319768576,1160259043,2016-08-08 15:19,,Europe,"Still waiting for it to happen, even during the ""silly season"" Summer break!!! Brexit Article50 pic.twitter.",#Brexit #Article50
2233,762728600034357248,2308445042,2016-08-08 15:14,,,Why the romance of Brexit bloomed in Philip Larkin’s industrial suburbia | Amit Chaudhuri ,
2234,762725190010802176,749714204,2016-08-08 15:00,,Frankfurt am Main,Stonkingly good article by  :   Brexit,#Brexit
2235,762723782859616258,22190916,2016-08-08 14:54,,"London now, Colchester always"," in 70 years' time history pupils will be writing this essay: "" Brexit was the biggest cock-up in modern British history. Discuss.""",
2236,762721875571175424,513335069,2016-08-08 14:47,"Birmingham, England","West Midlands, England"," Hi! I've made a Brexit inspired lip sync of Hello, but can't share it obvs because of copyright. Love your opinion on it. Interested?",
2237,762720182963990529,3230762397,2016-08-08 14:40,,Beannchor,Brexit spurs shift by UK lawyers to Ireland  ft. 6c-500a-11e6-88c5-db83e98a590a … via ,
2238,762716573610147840,431922490,2016-08-08 14:26,,London Frankfurt Dijon Boston,"The Brexit Effect, Part 76. Are you getting it now, Ukip ?   …",#Brexit #Ukip
2239,762716452071825409,47435181,2016-08-08 14:25,,UK,"Can I Brexit from ""team"" GB?",
2240,762712835902337024,117401852,2016-08-08 14:11,,"Manchester, UK",Listening to  . I'm glad Belinda's having these European sales adventures now; Brexit will hit her hard. pornoday,#pornoday
2241,762710006701645824,770277013,2016-08-08 14:00,,,PwC shares company-specific Brexit implications you should consider now:  pwc.,#PwC #Brexit
2242,762708763505790976,890704052,2016-08-08 13:55,,"Stoneleigh Park, Warwickshire","Direction of agricultural policy is a major issue post Brexit , what are the options? agriculture ",#Brexit #agriculture
2243,762705803224739844,4223251997,2016-08-08 13:43,,God's footstool lookin up,  Yes..our voice lost in EU. Now Brexit we can work steadily as you suggest. even non-bias MSM taking public slowly..,
2244,762704287088738304,19815513,2016-08-08 13:37,,Cotswolds & SW France," … “Global Economic Uncertainty,” Brexit Prick UK Commercial Property Bubble London bbcnews skynews c4news bbcdp",#Brexit #London #bbcnews #skynews #c4news #bbcdp
2245,762702549216616449,3416635955,2016-08-08 13:30,,"Canary Wharf, London","Brexit unlikely to dent economic activity in North America or Middle East, survey finds  via ",
2246,762700014162501632,3216761128,2016-08-08 13:20,,"Cumbernauld, Scotland", WHy not stop brexit till after indyref2? same shitty logic you just spouted,
2247,762697700093681664,3052587083,2016-08-08 13:11,,"Harpenden, East",Spending on debit & credit cards increased 1.6% yoy in July according 2 Markit's latest survey Consumers clearly still spending after brexit,
2248,762695231632539653,18446493,2016-08-08 13:01,,,What does this add to the debate? The Brexit vote was a revolution of sorts. Nothing is as it was. Change coming.   …,
2249,762693780055162881,751658395766235136,2016-08-08 12:55,,England,Bearing the brunt of Brexit UK losing its place among the global elite for innovation and technology  theengineer.co. unt-of-brexit …,#Brexit #UK #technology
2250,762693230274109441,13302842,2016-08-08 12:53,,Houston,"BREXIT , Gazprom and Gin. Interview with Rhod Mackenzie - modalpoint ",
2251,762691252953448448,4195976759,2016-08-08 12:45,,"Marbella, Spain", Technical Analysis: Tug-of-War at the ’ Brexit -Low’ ,
2252,762688240184950785,6347872,2016-08-08 12:33,,"Brighton, These Islands",Weak signal: spam email offering ' Brexit insurance.',
2253,762686717081944064,4068785426,2016-08-08 12:27,,,Security Think Tank: Brexit – An opportunity to clean house ,
2254,762684822615711745,2364434006,2016-08-08 12:20,,"Gold Mercury House, London, EU",Some of UK’s biggest law firms have been registering solicitors in Ireland so they can continue to practise in European law after Brexit,#Ireland #Brexit
2255,762682815272017923,1634033142,2016-08-08 12:12,,,"Mainbrew - ABV Public House (  ): Ex Novo Brexit Through the Gift Shop is on, replacing Green Flash West Coast IPA (  )",
2256,762682162764185600,932605465,2016-08-08 12:09,,,Rejection of experts spreads from Brexit to climate change with 'Clexit' - Clexit calls for withdrawal from climat… ,
2257,762680009211404289,14998564,2016-08-08 12:00,,"Grimsby, N E Lincs, England",RT.  : Long list of problematic issues to thrash out forBrexit - most of which LeaveLies didn't mention! pic.twitter.,#Brexit #LeaveLies
2258,762677372596449280,34960648,2016-08-08 11:50,,UK,ICYMI: UK physicists excluded from European research consortium due to brexit  iopblog. gin-to-feel-brexit-impact… pic.twitter.,
2259,762675839632826368,93295809,2016-08-08 11:44,,"Darien, CT USA"," saw you on  show and got the book, based in London & was overloaded on Gold, saved me after Brexit sterling crash",#Brexit
2260,762675310206808064,237342647,2016-08-08 11:42,,"Hertfordshire, UK",Perhaps he can work out how to implement Brexit while he's about it....  …,#Brexit
2261,762672669762478080,2999447739,2016-08-08 11:31,,United Kingdom,WATCH  talk about immigration and EUref + what next for immigration after Brexit  xit-and-immigration-jonathan-portes-explains… pic.twitter.,#EUref #Brexit
2262,762672565387079681,406238243,2016-08-08 11:31,,,UK Banks Caught In Crossfire As BoE Combats Brexit Aftermath  ,
2263,762670135010271232,35993,2016-08-08 11:21,,"New Britain, CT",Even better deal post- Brexit vote. Value. RT  :. . . . Fiver a month for *LOADS* of shows on LFC  theanfieldwrap. ignup …,#LFC
2264,762668219916255233,757198778281693185,2016-08-08 11:14,,"London, England",More architects hit by Brexit slowdown as construction heads for recession  dezeen. hitecture-brexit-construction-recession-uk-eu-referendum… via ,
2265,762666854733275136,82124887,2016-08-08 11:08,,"Tampa, Florida",MBS Week Ahead: Bonds Attempt to Defend Against Highest Yields Since Brexit : Bond markets sold-off fairl... ,
2266,762664689373327362,107010173,2016-08-08 11:00,,"Woodbridge, Suffolk",Have you figured out how your company is going to deal with Brexit yet?  lexiaagency.co. r-brext-move… PR marketing,#Brexit #PR #marketing
2267,762664202641219586,156459699,2016-08-08 10:58,,NoVA,"ALWAYS remember that Brexit was ""impossible"". People got complacent. Plus, we need to CRUSH Trump. Go out and vote, god dammit.",
2268,762661449567178752,26492823,2016-08-08 10:47,,Scotland,Famed Investor Jim Rogers: ' Brexit Was Nothing Compared to What's Coming'  theblaze.  … via ,
2269,762661038814814208,132570708,2016-08-08 10:45,"Moresby Parks, England",,Yes Minister Brexit special – Sir Humphrey explains all  theguardian.  … phew - now I know what they were campaigning for!,
2270,762658979600297984,4717892303,2016-08-08 10:37,,,How Switzerland is being held to RANSOM by EU on free movement to teach UK a Brexit lesson  pic.twitter.,
2271,762658342485491713,379851447,2016-08-08 10:34,,London UK,5 Presidents Report (pdf file)   … EU brexit voteleave 3,#EU #brexit #voteleave
2272,762657226440007680,2553174012,2016-08-08 10:30,,Glasgow,Would you pick fruit and veg for very low pay? No? We have a problem | Peter Fleming  theguardian.  … Brexit MakingASuccessOfIt,#Brexit #MakingASuccessOfIt
2273,762655094190010368,153826040,2016-08-08 10:21,"City of London, London","London, UK",Hi  - was wondering if you had a minute to chat about a story I'm working on about Brexit ?,
2274,762653318447521793,116700365,2016-08-08 10:14,,Asturias,Martin Selmayr leads anti-British campaign in EU Brexit talks | Politics | News | Daily Express  . …,
2275,762651848545361920,3892111153,2016-08-08 10:09,,"Dhaka, Bangladesh","BBCBusiness : RT BBCNewsPR: DON'T MISS: Brexit : The Battle for Britain with BBCLauraK, to…   … ) pic.twitter.",#Brexit
2276,762649591757934592,23654724,2016-08-08 10:00,,"Raleigh, North Carolina",Supply Chain Considerations with Brexit  Brexit,#Brexit
2277,762648765756944384,18378334,2016-08-08 09:56,,"England, United Kingdom",UK: UK Auto Industry May Pay High Price for Brexit : With the new government acknowledging opposition to unres... ,
2278,762647216783785984,222199034,2016-08-08 09:50,,,166.65 is the CVPOC for the area we have been trading in since brexit bund,#bund
2279,762645585518292992,168570415,2016-08-08 09:44,,Worldwide,What next for FLEGT when UK leaves EU? TFT's  explores EUTR Brexit timber  pic.twitter.,#FLEGT #UK #EUTR #Brexit #timber
2280,762643182542790657,3222403600,2016-08-08 09:34,,"Paris, France",Brexit one month on: currency lows and talent fear  startups investments VC recruitment pic.twitter.,#Brexit #startups #investments #VC #recruitment
2281,762641764947746817,83601884,2016-08-08 09:29,,"London, England",Stamp Duty is a bigger issue than Brexit in prime central London -  KF Research property,#KF #Research #property
2282,762640673841512448,3317298335,2016-08-08 09:24,,"Montréal, Québec",Focusing only on environmental outcomes for post- Brexit farming 'a huge mistake' ,
2283,762639838600368128,550800365,2016-08-08 09:21,,Salford,"Peter Cheese, Chief Executive of the CIPD, responds to the EU referendum  brexit pic.twitter.",#brexit
2284,762638300163088384,1964862775,2016-08-08 09:15,,"London, England",In 15 -  on Brexit Trade Aid +  on UKIP Leadership +  on Rio2016 Dilma Lula,#Brexit #Trade #Aid #UKIP #Leadership #Rio2016 #Dilma #Lula
2285,762637024742354944,234677521,2016-08-08 09:10,,,ABI-SABMiller merger could be thrown into disarray because of Brexit ,
2286,762635608829353984,2978539917,2016-08-08 09:04,,Ireland, Warned about this but Brexit was first necessary for Ireland to leave. We too must quickly secede and enforce DublinII. EU,#EU
2287,762634321123418112,16311530,2016-08-08 08:59,,"ÜT: 43.701807,-79.398336","If you liked ""Yes, Minister,"" this is for you. Brexit made simple by Sir Humphrey ...   …",#Brexit
2288,762632640579112960,130101211,2016-08-08 08:52,,London / Isle of Man,Brexit has slashed the number of UK billionaires  via ,
2289,762630295103217664,562967099,2016-08-08 08:43,,"Salt Lake City, UT",Britain's fintech sector seeks light at end of Brexit tunnel | in  N10J0YA …,#fintech #Brexit #in
2290,762629224872181761,259218419,2016-08-08 08:39,,,Yes Minister Brexit special – Sir Humphrey explains all  theguardian.  …,
2291,762628178070343680,113683399,2016-08-08 08:35,,Sarf London,"Talking Brexit Britain, class, nostalgia & the sitcom 715pm  on   pic.twitter.",
2292,762626553893294080,342313455,2016-08-08 08:28,,"Ealing, London",London 's office buildings still 'safe bet' for foreigninvestors post Brexit Read more at  expressandstar. 8GZSpTJwDAkXqTWk.99 …,#London #foreigninvestors #Brexit #8GZSpTJwDAkXqTWk
2293,762624414097825792,33323497,2016-08-08 08:20,,"Edinburgh, Scotland",Puzzle ★★★ Forget Brexit or the housing crisis  EdFringe,#EdFringe
2294,762623286517923840,38142380,2016-08-08 08:15,,London,' Brexit means Brexit — but in reality it’s a long time away' |   standard.co.  …,
2295,762622144106946560,748743165411151873,2016-08-08 08:11,,,Does Brexit really mean Brexit ? Issues with leaving EU:  consented.co. it-really-mean-brexit-issues-with-leaving-eu… - via: ,
2296,762620414732406784,2610453697,2016-08-08 08:04,,UK,"BREXIT could spur increased use of robotics in ukmfg manufacturing, if workers scarce says expert  out-law. .V6h00ErGbsE.twitter …",#ukmfg #
2297,762618695411757056,344786265,2016-08-08 07:57,,England,The everyday things becoming more expensive after Brexit - Yahoo Finance UK  day-things-becoming-more-expensive-after-brexit-101631190.html … via ,
2298,762617952411742208,267279176,2016-08-08 07:54,,,"OPEC Plans Informal Talks Next Month, Sees Oil Dip Temporary Qatar minister says price slide partly linked to Brexit vote",
2299,762616505771098113,122033106,2016-08-08 07:48,, UK,Brexit happened because the EU is a 'broken DICTATORSHIP' Italian MEP blasts ,
2300,762615326030823424,4258036055,2016-08-08 07:43,,"London, England",Post Brexit London house prices:Property market expected to slow but not plummet - growth predicted over next 5 yrs  homesandproperty.co. postbrexit-london-house-prices-property-market-expected-to-slow-but-not-plummet-with-growth-a103281.html …,#Brexit
2301,762613383380234240,3050029817,2016-08-08 07:36,,"Madrid, Comunidad de Madrid","Reuters: RT ReutersBiz: Brexit will hardly hit North America, Middle East or CIS states: survey ",
2302,762611643738124288,3012137459,2016-08-08 07:29,,,Rejection of experts spreads from Brexit to climate change with 'Clexit' - Clexit calls for withdrawal from climat… ,
2303,762610307961323522,183358491,2016-08-08 07:24,,"Chicago, IL","ICYMI: Dying branches, Brexit ,  , unicorns, mobile Millennials & more in last Friday's weekly wrap up ",#Brexit #Millennials
2304,762609689280573440,444162193,2016-08-08 07:21,,Fort Lauderdale,BOE decided last week to expand its stimulus program and cut rates in the wake of BREXIT ,
2305,762608053455876096,263147890,2016-08-08 07:15,,London,VG  article on possible outcomes for brexit scientist  keep signing  20 …  …,#brexit
2306,762607313056174080,230584861,2016-08-08 07:12,,,There will be a lot of brexit style election surprises  will be the next in UK  …,#UK
2307,762606144535887872,1565324208,2016-08-08 07:07,,"The Mendip Hills, Somerset, UK",Welcome to the flat earth society! Rejection of experts spreads from Brexit to climate change with 'Clexit'  theguardian. imate-consensus-97-per- …,
2308,762604317442510848,771596778,2016-08-08 07:00,,"Europe, not EU",Brexit isn't bothering shoppers ,
2309,762602859066171392,18275055,2016-08-08 06:54,,Houghton-Le-Spring,The Brexit has exposed sluggish currency risk management  gtnews. t-exposes-the-laggards-in-currency-risk-management… Brexit  mondaymotivation fintech Currency,#Brexit #mondaymotivation #fintech #Currency
2310,762602042754011136,1413369073,2016-08-08 06:51,,"London, England",Brexit at last: Government begins talks on how to cut ties with Brussels ,
2311,762600268785602560,701048771,2016-08-08 06:44,,"The North, UK",.  Nicki Wilson on why NorthernPowerhouse still has a place at the European table post Brexit  thenhsa.co. eep-talking-north-england-still-place-euro-table…,#NorthernPowerhouse #European #Brexit
2312,762598924498665473,81302916,2016-08-08 06:38,,Scotland,"Brexit If UK's is unwilling to accept free movement of labour .trade will fall by more, leading to 2.6% decrease in income per person",#Brexit
2313,762598325833129984,3362990235,2016-08-08 06:36,,"London, England", theguardian. imate-consensus-97-per- … The consequences of Brexit Lexit ,#Brexit #Lexit
2314,762597168255492096,227198606,2016-08-08 06:31,,"Brooklyn, NY & Worldwide","BusinessNews Brexit will hardly hit North America, Middle East or CIS states: survey ",#BusinessNews
2315,762595907405774848,749537738802728960,2016-08-08 06:26,,United Kingdom, London pays the bills of the Brexit -voting regions. A classic case of killing the goose that lays the golden eggs.,
2316,762593672957267968,407714751,2016-08-08 06:17,,Global ,Brexit : How Scotland can chart a path through the rubble via   irishtimes. brexit-how-scotland-can-chart-a-path-through-the-rubble-1.2749065 …,
2317,762592177008422912,3444199932,2016-08-08 06:11,,,Brexit boostsUK Flight bookings ,#UK #Flight
2318,762591191024148480,1328633264,2016-08-08 06:08,,,Rejection of experts spreads from Brexit to climate change with 'Clexit' | Dana Nuccitelli  theguardian. imate-consensus-97-per- … | The Guardian,
2319,762589868484681728,374459027,2016-08-08 06:02,,"Westminster, London",IPSE deliver six-point plan for Brexit success to the PM ,
2320,762587743717298177,246107898,2016-08-08 05:54,,World,"As a young Brexit voter, I won't be made to feel ashamed about voting against a neo-colonial institution ",#Brexit
2321,762586297856917504,242333359,2016-08-08 05:48,,"Cambridge, UK",' Brexit doesn't have to happen': Cambridge remains defiant against the EU referendum result  via ,
2322,762584490782945280,3189001238,2016-08-08 05:41,"South East, England","London, England","like  ,  and  stands for protecting British jobs after EUref and countering the damage of brexit",#EUref #brexit
2323,762583647870414848,27630736,2016-08-08 05:38,,"Greenwich, London",Regression analysis and Brexit votes - A divided nation - mainly macro ,
2324,762582210704584704,16882628,2016-08-08 05:32,,London,"Selling Power: Marketing the hidden gems of the Channel Islands: As the Brexit shockwaves rumble on, Gill McC... ",
2325,762580443891920896,95947579,2016-08-08 05:25,,España,Brexit isn't helping the economy – as we expected  pic.twitter.,
2326,762579439813292033,197540271,2016-08-08 05:21,,"Valencia, Spain",ForwardKeys press release on the global surge of arrivals to Britain: Brexit Bookings Bounce ,#ForwardKeys
2327,762577958909440000,84818551,2016-08-08 05:15,,UK,"  Yes. Never mind Brexit , people are not rational economic actors in any circumstance - e.g. Sindy.",
2328,762575613018443776,70419589,2016-08-08 05:06,,"Oxford, England",I thought the whole point of Brexit was wanting to be cut off from the mainstream. Davis can control his own destiny  …,
2329,762574136988139522,1200727465,2016-08-08 05:00,,"London, UK","The aftermath of the Brexit vote – the verdict from a derided expert, by  via    …",
2330,762573055474401280,2799903949,2016-08-08 04:55,,,Brexit concerns no longer weighing on eurozone confidence – Sentix  ft. dd-bc3b-33a7-930f-1815a9178e57 … via ,
2331,762570828626137088,17270315,2016-08-08 04:47,,London/Dublin/ASEAN/Reigate.,He is also pro Brexit . Never assume malice where stupidity will suffice.  …,
2332,762568735295242240,367999975,2016-08-08 04:38,,Kent & London,EU demands Britain pays £12 BILLION into Brussels budget despite Brexit vote ,#Brexit
2333,762568074935537664,45552145,2016-08-08 04:36,,The City of London,"UK business confidence more resilient to Brexit decision, finds BDO ",
2334,762566253865230337,397848703,2016-08-08 04:28,,"Southampton, UK",UK consumers keep spending despite Brexit vote shock  theguardian.  …,
2335,762565394636746752,18378334,2016-08-08 04:25,,"England, United Kingdom",EU Referendum: Brexit 's bumpy landing: It has particularly gloomy figures about manufacturing. But is it too ... ,
2336,762564139587862528,1816739971,2016-08-08 04:20,,Brussels,Consumer spending in post Brexit UK has eased. Yet Brits spent more in July than June. The cause? Sunny weather. ,#Brexit #UK
2337,762561894339207168,1032058076,2016-08-08 04:11,,Badenia/Germany,View among Little Snoring brexit voters of EU citizenship: a suspicious EU scheme subverting British identity   …,#brexit #EU #EU
2338,762560906375168000,3119101491,2016-08-08 04:07,,"Bath, England","Consumer demand, rise of ecommerce & brexit .  reports Barclays research into retail supply chain trends ",#ecommerce #brexit
2339,762559143039369216,168776321,2016-08-08 04:00,,cleethorpes north east lincs,Spooked investors ‘flock to emergency exits’ with £3.5bn  independent.co. investors-flock-to-emergency-exits-with-35bn-a7169726.html … PLEASE RT brexit,#brexit
2340,762557423546687488,209176493,2016-08-08 03:53,,United Kingdom," Hmm. 3 weeks ago Mandy wasn't blaming Corbyn , but rather NewLabour for Brexit .  organizedrage. son-blames-new-labour-for-brexit.html?m=1 … ",#Corbyn #NewLabour
2341,762556931076722688,379851447,2016-08-08 03:51,,London UK,The name England EU referendum OUT european union brexit FB page:  pic.twitter.,#EU #referendum #OUT #european #union
2342,762554455338409985,901610683,2016-08-08 03:42,,"London, England","Gov. now considering quitting single market for an early departure, looking good for Brexit .   borisjohnson",#Brexit #borisjohnson
2343,762552701355958272,227460544,2016-08-08 03:35,,Birmingham UK,UK consumers keep spending despite Brexit vote shock  theguardian.  …,
2344,762550815341019137,963052802,2016-08-08 03:27,,"Paris, France",The UK manufaturing is soaring. What about the Financial sector? brexit fintech startup ,#brexit #fintech #startup
2345,762549451579883520,1568492526,2016-08-08 03:22,,where ever I lay my hat,Brexit talks at last: Treasury chiefs FINALLY get to work on how we can CUT ties with EU ,
2346,762547062638571520,29065671,2016-08-08 03:12,,"Work, usually",Brexit españa booze simple decision! pic.twitter.,#Brexit #españa #booze
2347,762545708318588930,373310679,2016-08-08 03:07,,Kensington,First time buyer property valuation activity increased after Brexit vote  pic.twitter.,#property
2348,762544048267812864,20758087,2016-08-08 03:00,,UK and US,Nick Clegg claims Michael Gove was one of the Sun's 'Queen Backs Brexit ' sources  pic.twitter.,
2349,762542629917687808,3448164136,2016-08-08 02:55,,"Brussels, Belgium",Brexit Can Reform Europe and Perhaps Even Save the EU  ,#
2350,762537644215693312,777687276,2016-08-08 02:35,,Surrey,Brexit at last: Government begins talks on how to cut ties with Brussels ,
2351,762536066205089795,484116217,2016-08-08 02:29,"Auckland, New Zealand",South Coast, there's a brexit joke in there,#brexit
2352,762532375272230912,142716265,2016-08-08 02:14,,,EU Brexit : Uncertainty gives Brits in Brussels the blues.  bbc.co. ope-36985175 …,
2353,762529635502612482,2772294399,2016-08-08 02:03,"Corton, England","Milford on Sea, England",So. GBP at €1.18 $1.30 steady as a rock. Is it being manipulated or has brexit been steadying force? forex conspiracy,#GBP #manipulated #brexit #forex #conspiracy
2354,762526875507945472,6408902,2016-08-08 01:52,,Dada Goat Farm,It's been 45 days since the EU referendum. On BBC's mobile website Brexit doesn't get a mention until the 24th headline. ,
2355,762523970230816768,2953266052,2016-08-08 01:40,,"Weil am Rhein, Deutschland",jobs China dominates top spots in Global Cities 30 index while London's place slides on Brexit vote: ... ,#jobs # #China
2356,762518512594280448,593871970,2016-08-08 01:19,,"Boca Raton, Florida",Donald Trump hires the marketing firm behind ‘ Brexit ’ victory  pic.twitter.,
2357,762512595504865281,326314496,2016-08-08 00:55,,University of Southampton,"Brexit : a historical prospective. Fascinating read and for once, referenced! <3  -backlash-has-been-long-time-coming …",
2358,762508376353808387,369742480,2016-08-08 00:38,,London ,Post- Brexit Britain can still be a powerful force in the world:  lowyinterpreter. .V6gMkI-_9jQ.twitter …,#Brexit #
2359,762504037841240065,39032403,2016-08-08 00:21,,Grimsby,   So you lose and don't want to listen to democracy? Time to Arm yourselves Brexit voters. All means,#Brexit
2360,762488735132889088,53528396,2016-08-07 23:20,"Bangor, Wales","Bangor, Gwynedd. UK",Britain needs to take a closer look at itself Think the north and the poor caused Brexit ? Think again | Zoe Williams  theguardian.  …,
2361,762485239847395333,2840601389,2016-08-07 23:07,,,"Brexit was nothing compared to what's coming: At the beginning of 2008, the head economist at the Federal Res... ",
2362,762478411453345793,1111403161,2016-08-07 22:39,"Philadelphia, PA",St Albans,Low calibre of politicians hadmethinking  was best option for PM Now she's scaring the frack out of me! nightmare Brexit,#politicians #hadmethinking #PM #frack #nightmare #Brexit
2363,762474584624930818,2840378924,2016-08-07 22:24,,U.K.,Jeremy Corbyn Sabotaged EU Referendum Remain Campaign Says Lord Mandelson On BBC Brexit Programme... ,
2364,762469083518414848,110655017,2016-08-07 22:02,,Málaga - Madrid - Barcelona,Brexit Hasnt Been All Bad for Banks fintech Brexit  wsj. t-hasnt-been-all-bad-for-banks-1470587529 … Vía bitcoinagile,#fintech #Brexit
2365,762461928924913664,17442320,2016-08-07 21:34,,Berlin,Zoe Williams on why  didn’t cause Brexit & why more detailed descriptions needed. Good piece.  theguardian.  …,#Brexit
2366,762457908562960384,428450289,2016-08-07 21:18,,"New York, USA",EU Brexit : Uncertainty gives Brits in Brussels the blues - BBC News ,
2367,762451142236213248,730286577130328065,2016-08-07 20:51,,"Horta, Portugal",Huge surge in Irish passport applications after Brexit vote ,
2368,762445539275255808,346507479,2016-08-07 20:29,,"Huntingdon, St Ives, Kimbolton",London and South East economy hit hardest by Brexit ,
2369,762439225560018944,36414339,2016-08-07 20:04,,Groningen,Brexit was nothing compared to what's coming Demexit nuitdebout unenployment trump tech berners |  ,#Brexit #Demexit #nuitdebout #unenployment #trump #tech #berners
2370,762437012687245314,576514849,2016-08-07 19:55,,"Dublin, Ireland",Irish construction sector still expanding after Brexit vote  via independent.ie,
2371,762433133543161856,3247855040,2016-08-07 19:39,,United States,Nissan boss: future investment in Sunderland plant hinges on Brexit terms  vehiclenewz. ture-investment-in-sunderland-plant-hinges-on-brexit-terms… pic.twitter.,
2372,762428251520180225,1308980552,2016-08-07 19:20,,#EndTimes ,"The Worldwide Trumpian Majority: Lessons from Brexit , Britain, and the United States  trumpian-majority-lessons-from-brexit-britain-and-the-united-states…",
2373,762424372787240964,344108179,2016-08-07 19:05,,,Donald Trump hires the marketing firm behind ‘ Brexit ’ victory  pic.twitter.,
2374,762423321866608642,1043458974,2016-08-07 19:00,,"London, United Kingdom","With Brexit looming ahead, what will the new Governments policies mean for small businesses?  accountsandlegal.co. - … pic.twitter.",
2375,762417317980483584,760300265824194560,2016-08-07 18:37,,United States,Famed Investor Jim Rogers: ‘ Brexit Was Nothing Compared to What’s Coming’  pic.twitter.,
2376,762415788527456256,379851447,2016-08-07 18:31,,London UK,THINK AGAIN! EU brexit referendum voteleave brexit FB page:  pic.twitter.,#EU #brexit #referendum #voteleave
2377,762411275561406466,23441219,2016-08-07 18:13,,"Chattanooga, TN",Brexit was nothing compared to what's coming  via ,
2378,762406192333201408,80096994,2016-08-07 17:52,,,"Michael Gove was behind the ""Queen Backs Brexit "" story, Nick Clegg tells   bbc.co. cs-36986977 …",#Brexit
2379,762405422699520000,223575083,2016-08-07 17:49,,"Scotland, UK", Sounds as good a justification for Brexit as I've heard    ,
2380,762401796820271104,343688529,2016-08-07 17:35,,"London, England",Brixton to Brexit pt1. A Labour Party Betrayal  st=PLPgbiT5YE1ObZ7WB6ptQ9axdCHChm8TiV … via ,
